open_dt,close_dt,signal,adn_mi_psy,type,direction,entry,sl_str,tp_str,lots_str,balance_open,profit,raison_sl,raison_tp,atr_m15,atr_h1,atr_h4,adx_h4,ema200_d1_pct,spread_pts,score_buy,score_sell,context_score,risk_mul,risk_used_pct,psy_peur,psy_cupidite,psy_epuise_vend,psy_epuise_ach,adn_force_explo,mi_cible_inst,dg_buy_susp,dg_sell_ovr,adn,miroir,psy,signal_class,sl,tp,lots,sl_dist,tp_dist,rr_target,sl_dist_pct,tp_dist_pct,raison_sl_explosion,raison_sl_compression,raison_sl_tendance,raison_sl_pullback,raison_sl_inst,open_ts,hour,dow,month,session,win,profit_pct
2023.12.12 14:15,2023.12.27 15:35,BUY PULLBACK contre-H4 [Cerveau v5],ADN_INCONNUE|MANIPULATION_HAUSSIER|NEUTRE,PULLBACK_CT,BUY,1988.45,SL=1982.46,TP=2000.43,Lots=0.01,907.61,13.83,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,3.14229,3.99236,10.00007,30.51,2.3658,199,0,0,1.066,1.066,0.107,50.3689,49.6311,32.6299,67.3701,0.0,1981.1,0,0,ADN_INCONNUE,MANIPULATION_HAUSSIER,NEUTRE,PULLBACK,1982.46,2000.43,0.01,5.990000000000009,11.980000000000018,2.0,0.30123965903090394,0.6024793180618079,0,0,0,1,0,2023-12-12 14:15:00,14,1,12,NY,1,1.5237822412710305
2023.12.12 19:15,2023.12.28 08:28,BUY PULLBACK contre-H4 [Cerveau v5],ADN_INCONNUE|OK|NEUTRE,PULLBACK_CT,BUY,1979.77,SL=1973.07,TP=1993.15,Lots=0.01,901.62,-8.6,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,2.048,4.46129,8.68129,29.98,1.9233,200,0,0,1.066,1.066,0.107,62.7044,37.2956,31.2535,68.7465,0.0,0.0,0,0,ADN_INCONNUE,OK,NEUTRE,PULLBACK,1973.07,1993.15,0.01,6.7000000000000455,13.38000000000011,1.997014925373137,0.3384231501639102,0.6758360819691231,0,0,0,1,0,2023-12-12 19:15:00,19,1,12,NY,0,-0.9538386459927686
2023.12.15 16:31,2023.12.29 13:54,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2035.64,SL=2027.60,TP=2055.74,Lots=0.01,894.34,-7.32,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,4.34564,4.46586,12.21407,42.17,4.6515,199,1,0,0.922,0.922,0.184,48.1451,51.8549,36.0638,63.9362,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2027.6,2055.74,0.01,8.040000000000191,20.09999999999968,2.499999999999901,0.3949617810614937,0.9874044526536951,0,0,1,0,0,2023-12-15 16:31:00,16,4,12,NY,0,-0.8184806673077354
2023.12.19 18:15,2024.01.02 15:37,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2037.44,SL=2029.35,TP=2057.68,Lots=0.01,886.29,-7.62,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.54779,4.49671,8.30771,23.57,4.6215,200,1,0,1.066,1.066,0.213,38.8723,61.1277,32.2071,67.7929,44.503,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2029.35,2057.68,0.01,8.090000000000146,20.23999999999978,2.5018541409146375,0.3970669074917615,0.9934034867284327,1,0,0,0,0,2023-12-19 18:15:00,18,1,12,NY,0,-0.8597637342179196
2023.12.21 02:00,2024.01.03 09:44,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_HAUSSIER|NEUTRE,TENDANCE_H4,BUY,2035.63,SL=2028.44,TP=2053.61,Lots=0.01,885.7,-8.34,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.26371,3.99579,7.00221,16.5,4.4351,200,1,0,0.8949,0.8949,0.179,48.774,51.226,46.3881,53.6119,0.0,2026.16,0,0,ADN_DECLENCHEUR,MANIPULATION_HAUSSIER,NEUTRE,TENDANCE,2028.44,2053.61,0.01,7.190000000000055,17.980000000000018,2.5006954102920558,0.3532076064903767,0.8832646404307275,0,0,0,0,0,2023-12-21 02:00:00,2,3,12,ASIA,0,-0.9416280907756576
2023.12.22 02:00,2024.01.04 12:07,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2048.9,SL=2038.86,TP=2074.00,Lots=0.01,887.06,-0.02,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.54086,5.5765,7.22843,24.27,5.0532,200,1,0,0.875,0.875,0.175,35.61,64.39,42.5345,57.4655,46.9674,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2038.86,2074.0,0.01,10.040000000000191,25.09999999999991,2.4999999999999436,0.4900190346039431,1.22504758650983,1,0,0,0,0,2023-12-22 02:00:00,2,4,12,ASIA,0,-0.0022546389195770298
2023.12.27 10:45,2024.01.12 10:56,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2064.48,SL=2058.95,TP=2078.31,Lots=0.01,901.25,26.25,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.48864,3.07214,7.24907,37.61,5.6718,200,1,0,0.9618,0.9618,0.192,48.0262,51.9738,19.306,80.694,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2058.95,2078.31,0.01,5.5300000000002,13.829999999999927,2.5009041591319034,0.26786406262110557,0.6699023482910915,0,0,1,0,0,2023-12-27 10:45:00,10,2,12,LONDON,1,2.912621359223301
2023.12.27 12:54,2024.01.17 14:11,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2064.66,SL=2059.14,TP=2078.49,Lots=0.01,901.23,-6.82,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.90593,3.07179,6.70871,36.37,5.6811,200,1,0,1.0207,1.0207,0.204,48.7118,51.2882,53.3776,46.6224,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2059.14,2078.49,0.01,5.519999999999982,13.829999999999927,2.505434782608691,0.2673563686030621,0.6698439452500619,0,0,1,0,0,2023-12-27 12:54:00,12,2,12,LONDON,0,-0.756743561576956
2023.12.28 02:15,2024.01.17 14:59,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2086.57,SL=2078.01,TP=2114.40,Lots=0.01,915.06,-8.33,SL_EXPLOSION_ADN_1.80xATR,TP_EXPLOSION_FORCE_RR1.8-3.3,1.69143,4.7575,7.14486,44.0,6.7225,200,1,0,0.8949,0.8949,0.179,26.7298,73.2702,43.858,56.142,88.4521,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2078.01,2114.4,0.01,8.559999999999945,27.829999999999927,3.251168224299078,0.4102426470235815,1.3337678582554107,1,0,0,0,0,2023-12-28 02:15:00,2,3,12,ASIA,0,-0.9103228203615064
2023.12.29 03:00,2024.01.29 09:45,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2068.85,SL=2061.57,TP=2087.04,Lots=0.01,906.46,2.78,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.46336,4.04357,7.84207,28.28,5.7653,200,1,0,0.922,0.922,0.184,57.8385,42.1615,45.7977,54.2023,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2061.57,2087.04,0.01,7.279999999999745,18.190000000000055,2.4986263736264687,0.35188631365249995,0.8792324238103321,0,0,1,0,0,2023-12-29 03:00:00,3,4,12,ASIA,1,0.30668755378064116
2024.01.02 14:00,2024.01.30 15:00,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2066.51,SL=2058.90,TP=2085.53,Lots=0.01,899.14,12.69,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.9515,4.22743,7.68507,22.54,5.5324,200,1,0,1.066,1.066,0.213,56.1582,43.8418,55.5868,44.4132,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2058.9,2085.53,0.01,7.610000000000127,19.019999999999982,2.4993429697765657,0.36825372245961197,0.9203923523234816,0,0,1,0,0,2024-01-02 14:00:00,14,1,1,NY,1,1.4113486220165936
2024.01.03 03:00,2024.01.31 15:11,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_HAUSSIER|NEUTRE,TENDANCE_H4,BUY,2064.89,SL=2056.55,TP=2085.74,Lots=0.01,891.52,22.08,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.55307,4.63407,7.76693,17.24,5.3964,200,1,0,0.893,0.893,0.179,50.4785,49.5215,40.9459,59.0541,0.0,2053.29,0,0,ADN_DECLENCHEUR,MANIPULATION_HAUSSIER,NEUTRE,TENDANCE,2056.55,2085.74,0.01,8.33999999999969,20.84999999999991,2.5000000000000817,0.40389560702989946,1.0097390175747818,0,0,0,0,0,2024-01-03 03:00:00,3,2,1,ASIA,1,2.476669059583632
2024.01.04 02:15,2024.02.01 10:41,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2044.08,SL=2033.32,TP=2070.97,Lots=0.01,883.18,-11.73,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.28121,5.97593,9.03707,22.16,4.3007,200,1,0,0.8949,0.8949,0.179,57.3171,42.6829,49.1066,50.8934,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2033.32,2070.97,0.01,10.759999999999991,26.889999999999873,2.4990706319702505,0.5263981840241082,1.3155062424171204,0,0,1,0,0,2024-01-04 02:15:00,2,3,1,ASIA,0,-1.3281550759754523
2024.01.11 16:31,2024.02.02 13:31,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2018.0,SL=2007.51,TP=2044.23,Lots=0.01,883.16,-12.02,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,6.46471,5.82907,8.74464,20.48,2.7487,200,1,0,0.943,0.943,0.189,71.5617,28.4383,36.2665,63.7335,69.9704,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2007.51,2044.23,0.01,10.490000000000009,26.230000000000018,2.50047664442326,0.5198216055500501,1.2998017839445004,1,0,0,0,0,2024-01-11 16:31:00,16,3,1,NY,0,-1.3610217854069477
2024.01.17 04:00,2024.02.06 08:57,BUY PULLBACK contre-H4 [Cerveau v5],ADN_INCONNUE|MANIPULATION_BAISSIER|NEUTRE,PULLBACK_CT,BUY,2024.27,SL=2017.47,TP=2037.88,Lots=0.01,908.84,-0.02,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,1.84536,4.53514,7.22179,35.01,2.8646,200,0,0,0.893,0.893,0.089,72.0009,27.9991,69.8592,30.1408,0.0,2034.66,0,0,ADN_INCONNUE,MANIPULATION_BAISSIER,NEUTRE,PULLBACK,2017.47,2037.88,0.01,6.7999999999999545,13.610000000000127,2.001470588235326,0.33592356750828467,0.6723411402629159,0,0,0,1,0,2024-01-17 04:00:00,4,2,1,ASIA,0,-0.002200607367633467
2024.01.17 14:15,2024.02.08 08:44,BUY PULLBACK contre-H4 [Cerveau v5],ADN_INCONNUE|OK|NEUTRE,PULLBACK_CT,BUY,2020.16,SL=2011.86,TP=2036.76,Lots=0.01,902.02,-7.13,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,3.05857,5.53343,8.237,36.9,2.6577,200,0,0,0.893,0.893,0.089,62.0692,37.9308,63.2676,36.7324,0.0,0.0,0,0,ADN_INCONNUE,OK,NEUTRE,PULLBACK,2011.86,2036.76,0.01,8.300000000000182,16.59999999999991,1.9999999999999452,0.4108585458577629,0.8217170917155032,0,0,0,1,0,2024-01-17 14:15:00,14,2,1,NY,0,-0.7904481053635174
2024.01.24 19:00,2024.02.12 09:08,BUY PULLBACK contre-H4 [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,PULLBACK_CT,BUY,2015.27,SL=2007.68,TP=2030.44,Lots=0.01,893.69,-0.03,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,2.59357,5.05671,8.66771,20.75,2.2442,200,0,0,0.893,0.893,0.089,65.3412,34.6588,65.957,34.043,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,PULLBACK,2007.68,2030.44,0.01,7.589999999999918,15.170000000000073,1.9986824769433778,0.37662447215509176,0.752752732884431,0,0,0,1,0,2024-01-24 19:00:00,19,2,1,NY,0,-0.0033568687128646395
2024.01.29 05:45,2024.02.12 13:19,BUY PULLBACK contre-H4 [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_HAUSSIER|RETOUR_BAISSIER,PULLBACK_CT,BUY,2025.98,SL=2021.08,TP=2035.79,Lots=0.01,891.98,6.23,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,1.2545,3.26829,6.68221,33.78,2.6839,200,0,0,1.19,1.05,0.105,37.7482,62.2518,55.41,44.59,0.0,2019.78,0,0,ADN_DECLENCHEUR,MANIPULATION_HAUSSIER,RETOUR_BAISSIER,PULLBACK,2021.08,2035.79,0.01,4.900000000000091,9.809999999999945,2.0020408163264825,0.24185826118718304,0.48421011066249153,0,0,0,1,0,2024-01-29 05:45:00,5,0,1,ASIA,1,0.6984461535011997
2024.01.29 17:30,2024.02.21 17:11,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2030.12,SL=2021.47,TP=2051.75,Lots=0.01,894.76,-5.32,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.85093,4.8075,7.40921,37.85,2.8915,200,2,0,1.7005,1.05,0.21,43.5644,56.4356,66.1329,33.8671,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2021.47,2051.75,0.01,8.649999999999864,21.63000000000011,2.500578034682133,0.4260831872007499,1.0654542588615505,0,0,1,0,0,2024-01-29 17:30:00,17,0,1,NY,0,-0.5945728463498592
2024.01.30 16:31,2024.02.22 11:13,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|NEUTRE,TENDANCE_H4,BUY,2033.38,SL=2024.55,TP=2055.44,Lots=0.01,906.88,0.72,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,3.73143,4.90286,8.34214,53.61,3.0249,200,2,0,1.066,1.066,0.213,49.9449,50.0551,68.5642,31.4358,0.0,2040.84,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,NEUTRE,TENDANCE,2024.55,2055.44,0.01,8.830000000000155,22.059999999999945,2.4983012457530647,0.43425232863508806,1.0848931336002097,0,0,0,0,0,2024-01-30 16:31:00,16,1,1,NY,1,0.07939308398023993
2024.02.01 02:30,2024.03.05 13:41,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2046.63,SL=2034.90,TP=2075.96,Lots=0.01,928.39,10.92,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.71786,6.51693,9.46793,49.02,3.6229,200,1,0,0.8949,0.8949,0.179,41.2724,58.7276,52.5058,47.4942,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2034.9,2075.96,0.01,11.730000000000018,29.329999999999927,2.5004262574594955,0.5731373037627718,1.4330875634579736,0,0,1,0,0,2024-02-01 02:30:00,2,3,2,ASIA,1,1.1762298172104395
2024.02.01 17:45,2024.03.07 14:32,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2053.11,SL=2041.10,TP=2083.13,Lots=0.01,916.66,6.01,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,4.71421,6.67114,11.24407,37.37,3.9474,199,1,0,1.3475,1.05,0.21,39.5315,60.4685,47.4392,52.5608,31.6012,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2041.1,2083.13,0.01,12.010000000000218,30.019999999999982,2.4995836802663978,0.5849662219754528,1.4621720219569325,1,0,0,0,0,2024-02-01 17:45:00,17,3,2,NY,1,0.655641131935505
2024.02.06 04:00,2024.03.08 17:53,BUY PULLBACK contre-H4 [Cerveau v5],ADN_ACCUMULATION|OK|NEUTRE,PULLBACK_CT,BUY,2024.1,SL=2019.11,TP=2034.07,Lots=0.01,904.07,11.94,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,1.15943,3.32429,7.46521,32.34,2.3621,200,0,0,1.066,1.066,0.107,56.9716,43.0284,49.764,50.236,0.0,0.0,0,0,ADN_ACCUMULATION,OK,NEUTRE,PULLBACK,2019.11,2034.07,0.01,4.990000000000009,9.970000000000027,1.9979959919839698,0.24652932167383082,0.4925645966108408,0,0,0,1,0,2024-02-06 04:00:00,4,1,2,ASIA,1,1.3206941940336476
2024.02.06 20:00,2024.03.12 12:30,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2036.16,SL=2029.05,TP=2053.95,Lots=0.01,904.05,-16.28,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.80829,3.95164,6.675,23.92,2.9662,200,2,0,1.066,1.066,0.213,37.0324,62.9676,59.4973,40.5027,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2029.05,2053.95,0.01,7.110000000000127,17.789999999999736,2.5021097046412684,0.34918670438473043,0.8737034417727357,0,0,1,0,0,2024-02-06 20:00:00,20,1,2,NY,0,-1.8007853547923236
2024.02.12 03:45,2024.03.14 06:00,BUY PULLBACK contre-H4 [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|NEUTRE,PULLBACK_CT,BUY,2022.73,SL=2017.23,TP=2033.73,Lots=0.01,894.64,8.03,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,0.86214,3.66686,6.13779,32.06,2.159,200,0,0,1.19,1.05,0.105,64.2084,35.7916,35.7172,64.2828,0.0,2030.78,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,NEUTRE,PULLBACK,2017.23,2033.73,0.01,5.5,11.0,2.0,0.27190974573966864,0.5438194914793373,0,0,0,1,0,2024-02-12 03:45:00,3,0,2,ASIA,1,0.8975677367432711
2024.02.12 10:15,2024.03.15 12:05,BUY PULLBACK contre-H4 [Cerveau v5],ADN_COMPRESSION|MANIPULATION_BAISSIER|NEUTRE,PULLBACK_CT,BUY,2020.56,SL=2017.46,TP=2026.78,Lots=0.01,894.61,-0.01,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,1.43279,2.07214,6.15636,38.58,2.0508,200,0,0,1.2816,1.05,0.105,65.8606,34.1394,38.2115,61.7885,0.0,2026.99,0,0,ADN_COMPRESSION,MANIPULATION_BAISSIER,NEUTRE,PULLBACK,2017.46,2026.78,0.01,3.099999999999909,6.220000000000027,2.0064516129032937,0.1534228134774473,0.3078354515579853,0,0,0,1,0,2024-02-12 10:15:00,10,0,2,LONDON,0,-0.0011178055241949005
2024.02.20 16:31,2024.03.20 14:47,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|RETOUR_BAISSIER,TENDANCE_H4,BUY,2028.05,SL=2022.75,TP=2045.28,Lots=0.01,900.84,-0.01,SL_EXPLOSION_ADN_1.80xATR,TP_EXPLOSION_FORCE_RR1.8-3.3,2.26821,2.94421,6.37893,31.69,2.3312,200,2,0,1.066,1.066,0.213,31.3895,68.6105,54.6419,45.3581,99.6343,0.0,0,0,ADN_EXPLOSION,OK,RETOUR_BAISSIER,TENDANCE,2022.75,2045.28,0.01,5.2999999999999545,17.230000000000018,3.2509433962264462,0.26133477971450186,0.8495845763171528,1,0,0,0,0,2024-02-20 16:31:00,16,1,2,NY,0,-0.0011100750410727766
2024.02.22 02:00,2024.03.21 14:01,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_HAUSSIER|NEUTRE,TENDANCE_H4,BUY,2027.23,SL=2021.88,TP=2040.60,Lots=0.01,894.95,-16.57,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.01443,2.971,4.7295,18.86,2.2459,200,2,0,0.8949,0.8949,0.179,46.7903,53.2097,37.6686,62.3314,0.0,2021.02,0,0,ADN_DECLENCHEUR,MANIPULATION_HAUSSIER,NEUTRE,TENDANCE,2021.88,2040.6,0.01,5.349999999999909,13.36999999999989,2.4990654205607696,0.2639069074549957,0.659520626667911,0,0,0,0,0,2024-02-22 02:00:00,2,3,2,ASIA,0,-1.8515000838035645
2024.03.04 18:30,2024.03.26 10:55,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2117.64,SL=2107.42,TP=2150.87,Lots=0.01,895.67,22.89,SL_EXPLOSION_ADN_1.80xATR,TP_EXPLOSION_FORCE_RR1.8-3.3,4.09907,5.67971,10.37764,47.27,6.471,200,1,0,1.19,1.05,0.21,18.9917,81.0083,72.3987,27.6013,89.0677,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2107.42,2150.87,0.01,10.2199999999998,33.23000000000002,3.251467710371885,0.4826127198201678,1.569199675110029,1,0,0,0,0,2024-03-04 18:30:00,18,0,3,NY,1,2.5556287471948376
2024.03.06 16:31,2024.03.26 12:41,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2146.15,SL=2135.46,TP=2172.90,Lots=0.01,906.02,-8.46,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,4.94879,5.94286,10.98007,52.74,7.7471,200,1,0,0.893,0.893,0.179,28.3222,71.6778,72.7211,27.2789,53.3349,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2135.46,2172.9,0.01,10.690000000000055,26.75,2.5023386342375926,0.4981012510775134,1.246418004333341,1,0,0,0,0,2024-03-06 16:31:00,16,2,3,NY,0,-0.9337542217611091
2024.03.08 14:00,2024.03.26 13:41,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|MANIPULATION_HAUSSIER|NEUTRE,TENDANCE_H4,BUY,2171.26,SL=2161.00,TP=2196.90,Lots=0.01,910.32,-9.48,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,4.44421,5.69779,11.32871,53.07,8.8181,200,1,0,0.922,0.922,0.184,30.1486,69.8514,41.3427,58.6573,54.653,2159.72,0,0,ADN_EXPLOSION,MANIPULATION_HAUSSIER,NEUTRE,TENDANCE,2161.0,2196.9,0.01,10.260000000000218,25.639999999999873,2.4990253411305385,0.47253668376888147,1.1808811473522227,1,0,0,0,0,2024-03-08 14:00:00,14,4,3,NY,0,-1.0413920379646717
2024.03.11 02:00,2024.03.28 08:03,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2180.45,SL=2164.21,TP=2233.23,Lots=0.01,922.26,-0.01,SL_EXPLOSION_ADN_1.80xATR,TP_EXPLOSION_FORCE_RR1.8-3.3,2.58936,9.02186,11.32157,61.73,9.0738,199,1,0,1.1293,1.05,0.21,39.3891,60.6109,36.7324,63.2676,83.8259,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2164.21,2233.23,0.01,16.23999999999978,52.7800000000002,3.250000000000056,0.7448003852415687,2.4206012520351394,1,0,0,0,0,2024-03-11 02:00:00,2,0,3,ASIA,0,-0.0010842929325786655
2024.03.13 03:00,2024.03.28 13:55,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2160.57,SL=2149.85,TP=2187.37,Lots=0.01,905.41,-9.04,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.44907,5.95464,9.4535,45.2,7.9071,200,1,0,0.893,0.893,0.179,58.9569,41.0431,51.8291,48.1709,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2149.85,2187.37,0.01,10.720000000000255,26.799999999999727,2.499999999999915,0.4961653637697577,1.2404134094243522,0,0,1,0,0,2024-03-13 03:00:00,3,2,3,ASIA,0,-0.9984426944699085
2024.03.14 19:45,2024.03.31 22:05,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2162.74,SL=2154.22,TP=2184.03,Lots=0.01,911.73,32.84,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.75857,4.73193,9.71121,31.95,7.9213,199,1,0,0.943,0.943,0.189,57.8364,42.1636,53.0115,46.9885,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2154.22,2184.03,0.01,8.519999999999982,21.29000000000042,2.4988262910798666,0.3939447182740405,0.9843994192552235,0,0,1,0,0,2024-03-14 19:45:00,19,3,3,NY,1,3.6019435578515573
2024.03.19 18:45,2024.04.03 12:26,BUY TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,BUY,2156.85,SL=2148.46,TP=2177.82,Lots=0.01,911.15,-14.07,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.69114,4.65957,6.98186,21.55,7.3055,200,2,0,1.066,1.066,0.213,49.5794,50.4206,62.9122,37.0878,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,2148.46,2177.82,0.01,8.389999999999873,20.970000000000255,2.4994040524434533,0.38899320768713047,0.9722511996661918,0,0,1,0,0,2024-03-19 18:45:00,18,1,3,NY,0,-1.5442023816056634
2024.03.21 04:00,2024.04.05 15:15,BUY TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,BUY,2202.95,SL=2186.41,TP=2244.32,Lots=0.01,910.57,35.95,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,3.41379,9.1935,10.81014,22.93,9.3908,200,1,0,0.943,0.943,0.189,20.8388,79.1612,48.9498,51.0502,70.2089,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,2186.41,2244.32,0.01,16.539999999999964,41.370000000000346,2.501209189842832,0.7508114119703109,1.877936403459014,1,0,0,0,0,2024-03-21 04:00:00,4,3,3,ASIA,1,3.9480764795677437
